Station ID,Name,latitude,longitude,Bikes,Total bike slots
18e9d0e2737aeb5fc6c99c3fd8942ecd,"200028 - Elysium Place, Fulham",51.47107905,-0.207842908,8,13
436d4a44ab9d0a46411f741bb259bbf9,"300003 - Eel Brook Common, Walham Green",51.47625965,-0.193254007,20,2
4185f641b62b25a84f5ae4037a6fb1e3,"300012 - Irene Road, Parsons Green",51.4737636,-0.197010096,6,37
88e25e1d2859ec013404fde8a2e59734,"300010 - Surrey Lane, Battersea",51.47518024,-0.167160736,23,5
0b3566396cee460796fa2c3a08c1bf64,"200091 - Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294,24,8
3c35be6e1fd5840889c6c0b24f0cec4b,"200172 - Lansdowne Road, Ladbroke Grove",51.50748124,-0.205535908,26,2
f5a52349e2b1ff0cae6c5ec0ad01c3d7,"200186 - Nantes Close, Wandsworth",51.46193072,-0.180791784,4,15
c611c164e9c6b09dae6cbbf25274f23d,"200173 - Courland Grove, Wandsworth Road",51.4729184,-0.132102704,23,9
0e1efdedabfc5562db830161f77361ae,"200190 - Queen's Circus, Battersea Park",51.47761941,-0.149551631,11,11
17173be0e45e78e08e129395bd66733d,"300008 - Normand Park, West Kensington",51.48438657,-0.20481514,6,18
cc613f88040fad899933fccac3a43d67,"200187 - Morie Street, Wandsworth",51.45995384,-0.190184054,23,5
11058fd9a19c1e3eb1be438a8fe78026,"200194 - Clarence Walk, Stockwell",51.47073264,-0.126994068,3,25
72f1e1e104f50e394ec6719329d6d954,"200183 - Battersea Park Road, Nine Elms",51.4795017,-0.141770709,14,8
99499044d72124bfdf2598f13f3123fa,"200176 - Sheepcote Lane, Battersea",51.47053858,-0.163041605,10,18
176ce23fdcdb9ad0098ba629d49278ad,"200116 - Vereker Road, West Kensington",51.48959104,-0.209378594,4,28
700660c969a41b75d703f0d714df1328,"300002 - Brook Green South, Brook Green",51.49434708,-0.215804559,26,6
3b74b71fc8dc2b7b869911f7a13d7b22,"200215 - Greyhound Road, Hammersmith",51.48606206,-0.214428378,4,33
0c7b199636e8a47f15dd707b6954ee02,"200180 - South Park, Sands End",51.46706414,-0.193502076,3,24
c6006053a8c0ef4c474eae5a3b0d035d,"200191 - Spencer Park, Wandsworth Common",51.45787019,-0.174691623,9,15
ee629e8773009cbf69147ffa2beb9871,"200179 - Silverthorne Road, Battersea",51.47286577,-0.148059277,21,7
aebfe7a6a3a7f359f526fb32c77bfcba,"300025 - Archbishop's Park, Waterloo",51.49824168,-0.117495865,19,1
c54e6050d68d16efd5ab004b93560c7e,"200192 - Fawcett Close, Battersea",51.46916161,-0.174485792,18,18
b77f782fb1f2a5abd8f1dea22b9b422d,"200182 - Rainville Road, Hammersmith",51.48373225,-0.223852256,10,25
dc7927f5839ade3e41b03c1ce9d1bfaf,"200181 - Richmond Way, Shepherd's Bush",51.50035306,-0.217515071,0,26
1ed9e09a1b36013966b9e4881467acf1,"200171 - Peterborough Road, Sands End",51.46904022,-0.19627483,18,11
7d4bc8e5895e89cd86d1fe4025db6830,"300009 - World's End Place, West Chelsea",51.48180515,-0.18027465,8,11
fdb0332e382c526657eea611e4b968bd,"300030 - Thorndike Close, West Chelsea",51.48089844,-0.183853573,1,24
37dc40e2a5a71717670821b31382212e,"300022 - Evesham Street, Avondale",51.51148696,-0.218190203,11,18
8f10fca04e352fdc2f84a1b1a94677a8,"200196 - Simpson Street, Clapham Junction",51.47084722,-0.17070367,8,15
6549854ef10fd46fe5996f9e19235a18,"200221 - Crabtree Lane, Fulham",51.48294452,-0.219346128,15,10
0e32bed2bf97efb8e0ddcdd0446caf15,"200220 - Blythe Road West, Shepherd's Bush",51.49968,-0.221791551,16,5
e8460349200c2c3cbdf5507a5c62d027,"300005 - Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,9,18
3744c757c4d94f29c6e13ca57a1d1ae2,"200212 - Blackfriars Station, St. Paul's",51.511934,-0.10307894,11,24
e7f0bedd4f3f1a1bd7ee7dd18e53c6c9,"200124 - Clarendon Road, Avondale",51.51323001,-0.211593602,20,3
aec630f91b132c46f24b929c9f2474aa,"300013 - Austin Road, Battersea Park",51.474376,-0.155442787,15,7
a8d02c0bebd9705845f9324574e0ffff,"200113 - Smugglers Way, Wandsworth",51.46108367,-0.191722864,14,6
0d3bf8a2ca4aff840df4ed3428d77be2,"200209 - Shepherd's Bush Road North, Shepherd's Bush",51.5015946,-0.222293381,14,17
251599019e831fcb8b10dbc859eb2c77,"300037 - Ravenscourt Park Station, Hammersmith",51.49422354,-0.236769936,21,5
9d0662e41f872b54e0deb92ef31c79ba,"300036 - Teversham Lane, Stockwell",51.47614939,-0.1232585,11,24
35eecf933325826bd2f7a27a8bf9e7e6,"200169 - Ashley Crescent, Battersea",51.46718562,-0.152248582,15,13
563d60e99e374222fc0e4c463719bd0e,"300052 - Parsons Green Station, Parsons Green",51.475089,-0.201968,19,33
51b87d1008bc88061163c07ce6d878f9,"300051 - Hibbert Street, Battersea",51.46517078,-0.18038939,22,13
d909c7c79018edca6ff5562af099e530,"300035 - Carnegie Street, King's Cross",51.53546778,-0.11619105,6,34
faa7d8335258a5d614e8a917d8877883,"200126 - Usk Road, Clapham Junction",51.46348914,-0.182126248,14,15
487c571900f018ad6147950f3f57b9e3,"200207 - Hartington Road, Stockwell",51.47787084,-0.126874471,25,10
69f18607900144bb0279ff55ca9c0a09,"200023 - Heath Road, Battersea",51.46866929,-0.146544642,17,9
7ce9aac767040a31ea152e56112128da,"200170 - Esmond Street, Putney",51.46231278,-0.211468596,27,3
2d384a63aaa0a93306df49a5fbb1836d,"200114 - Orbel Street, Battersea",51.47453545,-0.170210533,14,12
207110e525a28de8b818f389ff45e820,"200210 - Westbridge Road, Battersea",51.47768469,-0.170329317,24,4
dc04adbb0f5cfea08ea94409b46aaf59,"200043 - Bishop's Avenue, Fulham",51.47303687,-0.214749808,26,18
19b283347402fac16a177e074e2c9572,"200188 - Neville Gill Close, Wandsworth",51.45475251,-0.195197203,20,11
eeb8609cd4d2f66e9d4bd9d057d711ab,"200219 - Osiers Road, Wandsworth",51.46067005,-0.198735357,17,13
9c5b9c0b07302a61c8f094de15898226,"200097 - Beryl Road, Hammersmith",51.48814438,-0.222456468,5,21
17e868fdabd0f2c24c7bdc613919eaa9,"200204 - Northfields, Wandsworth",51.46095151,-0.20066766,14,14
5a6d57af5918766b5c2b01a0c54316b8,"200199 - Stanley Grove, Battersea",51.47047503,-0.152130083,9,14
4f6f219ebcb12bc09e075f477684429f,"200184 - Erin Close, Walham Green",51.47946386,-0.195777222,9,12
dff281ce9f8b930df02aafdbf73003cf,"200112 - Cadogan Close, Victoria Park",51.54211855,-0.028941601,4,11
c5b540329d69c0cef8d2a49cf7f7a2fb,"300019 - Felsham Road, Putney",51.464786,-0.215618902,11,7
aee7721e1c42abcb1708ae3b0ed93bd8,"300033 - Putney Rail Station, Putney",51.46071722,-0.216526155,11,8
ed680c5a625ce29ae517b0bd0b063b0f,"300031 - Islington Green, Angel",51.53638435,-0.102757578,4,16
258bae71934e334dd7f77a6826073776,"300018 - Charing Cross Hospital, Hammersmith",51.48728535,-0.217995921,9,12
288af2ce5056d6b0c5f7df002bd065fe,"200121 - Shoreditch Court, Haggerston",51.53908372,-0.070329419,13,22
3d839a0c388434f3f6bb1ec344832c0b,"200201 - Battersea Church Road, Battersea",51.47696496,-0.174347066,12,12
00531c4ce0f2e75ef2cebf19f1a6c1e3,"200213 - Durant Street, Bethnal Green",51.52868155,-0.065550321,10,14
17a040536d0ab9b22526033eb45c721e,"200063 - Mexfield Road, East Putney",51.45682071,-0.202802098,7,9
63d97c4650fae41b0edeb6e3be02b62d,"200193 - Snowsfields, London Bridge",51.50215353,-0.083632928,16,15
7d53c79d13354a0926c306506e132d2e,"200197 - Barons Court Station, West Kensington",51.49021762,-0.215087092,13,18
b42a30087162a66b986e3ff33211959d,"300045 - Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,5,15
f720de5eca4ba8646b150ee9fd436a4f,"300028 - Everington Street, Fulham",51.48335692,-0.216305546,19,11
310944038d05d714291606b973508343,"300056 - Mile End Stadium, Mile End",51.51854104,-0.034903714,4,18
3f92e6135b78142c34afdcdcbc7cddda,"300055 - Stewart's Road, Wandsworth Road",51.47311696,-0.137235175,19,6
5fdbf177176def6919385c5e4799e30f,"300049 - Aylward Street, Stepney",51.51563007,-0.049067243,15,5
12cf22b370092bd57925f3347d093bc9,"300024 - Dunston Road , Haggerston",51.53658514,-0.075885686,9,32
b25ab9b076fd60246136c1e5f64dadb2,"300040 - Ada Street, Hackney Central",51.53571683,-0.060291813,23,21
8ecc337dd1950c019e8d01e27c886e23,"300011 - Victoria Park Road, Hackney Central",51.53642464,-0.054162264,9,25
91413ad6bfda7be69a8cf41f7e47f431,"300038 - Star Road, West Kensington",51.48724429,-0.205279052,9,14
c67cf776725bf48f5b151fd06b6285b5,"300039 - Wendon Street, Old Ford",51.53603947,-0.026262677,15,3
f102b1111f0eaace9eec79779f7bfcda,"300041 - Finnis Street, Bethnal Green",51.52458353,-0.058631453,5,14
8028515daa5c11d7b5fde5d4b7ef4fde,"300053 - Stephendale Road, Sands End",51.46822047,-0.190346493,16,28
2f14a0cf466890807bb172bc12d326b3,"300046 - Alma Road, Wandsworth",51.45799126,-0.184806157,1,26
22dd9c7f455f2c8b36f130b8c84d8bbe,"300050 - Walworth Square, Walworth",51.491327,-0.096518684,10,13
a20657730893330fc07b24b5ff455fa9,"300047 - Alfreda Street, Battersea Park",51.47505096,-0.150908371,15,6
4df4c1a61068e8b3db4e706cd399707d,"300044 - Putney Bridge Road, East Putney",51.46199911,-0.206240805,16,12
912100dd5d2cde961242dcd492bac422,"300043 - St. Peter's Terrace, Fulham",51.47893931,-0.208485293,3,20
b3bfe920f43212cf2925dfb3f6fa5c43,"300082 - Bridge Avenue, Hammersmith",51.49208492,-0.229116862,6,10
22ea277021b0890c2cb89459df7fa1c2,"300083 - Duke Street Hill, London Bridge",51.50630441,-0.087262995,10,7
decc690ca8ab17c12d3cb560edc3a123,"200120 - Grant Road East, Clapham Junction",51.46489445,-0.17302926,3,25
885aa1df3cac23559eb5b40d48c37253,"300088 - Queensdale Road, Shepherd's Bush",51.50659035,-0.216104479,15,8
f3b91b2486b3d4ad963ed4f1c777fccb,"300086 - Fulham Broadway, Walham Green",51.47993289,-0.19411695,14,11
da31d4ed316bd9f373b9b65226e8bd9f,"300087 - Imperial Road, Sands End",51.47514228,-0.187278987,27,9
1f723dda1baca2b8c13e7395f4766955,"300084 - Sirdar Road, Avondale",51.51092871,-0.214594781,9,17
75d93c810d5cbe6cb5a7f2fbb3fb2f61,"300085 - Freston Road, Avondale",51.5129814,-0.219486603,9,13
df7141a19f8de7e207181417c169f5f1,"300078 - Oxford Road, Putney",51.46079243,-0.212607684,28,1
b50e7fcc091a7bb996645d914858cd81,"300077 - Ingrave Street, Clapham Junction",51.46745485,-0.172293499,19,11
db79d474fae5452c0ee6cfa826d14442,"300075 - Upcerne Road, West Chelsea",51.47816972,-0.18243547,24,3
1abd626b32beaac8cb1120144d0c97a4,"300076 - Lots Road, West Chelsea",51.4795738,-0.17903854,22,2
87de1a2c4b793d26f62410808c48f7ae,"300089 - Ormonde Gate, Chelsea",51.48796408,-0.161765173,6,14
fc13cec797c8d375047af309197b3035,"300092 - Hertford Road, De Beauvoir Town",51.53727795,-0.079201849,16,9
0d050bd8136b44ea4429f899aa5dd06c,"300081 - Haggerston Road, Haggerston",51.53932857,-0.074284675,23,13
c8bdcf3ed82231a237888af8de2da458,"300080 - Culvert Road, Battersea",51.4710956,-0.157850096,23,2
a185924831891de121774a0abab95a14,"300074 - Newton Street, Covent Garden",51.51612862,-0.120909408,5,19
a29c6d919e37e086fe65901260ba1579,"300079 - London Street, Paddington",51.515117,-0.17371276,0,17
2252f79019ed2aa466bd5750fbe43997,"300067 - Grenfell Road, Avondale",51.5129006,-0.214762686,8,16
0c214fd5844b79f5ace4631b36babc8a,"300058 - The Vale, Chelsea",51.48512191,-0.174971902,22,2
001420f03e8b4f08f1bcc9bdc0260651,"300073 - Prince of Wales Drive, Battersea Park",51.47515398,-0.159169801,11,10
a4ed9c494ef55af5c85cf3fc52cd7efa,"300069 - Harcourt Terrace, West Brompton",51.48795853,-0.187404506,13,11
aadb55c43bffce99f9347840c76651cc,"300072 - Broadley Terrace, Marylebone",51.52456169,-0.165668686,9,9
c787b35138626eb5eb146e2c81e870e7,"300068 - Humbolt Road, Fulham",51.48321729,-0.211860644,8,18
7c2cdef30e75123d21edbd7381edf2b5,"300027 - Mile End Park Leisure Centre, Mile End",51.52059714,-0.032566533,24,23
8687fa44c969d19da9b2900804e2508b,"300064 - Ranelagh Gardens, Fulham",51.46760141,-0.20682737,11,26
8277a07a35f76cf828604ae9938fea21,"200079 - Ram Street, Wandsworth",51.45752945,-0.192165613,18,2
8ea647e16f07cdfecb28f07afaf1482b,"200177 - Santos Road, Wandsworth",51.45705988,-0.200806304,24,5
cf1c7f499d25de073d091384bab78f13,"300001 - Sandilands Road, Walham Green",51.473611,-0.191803,5,16
bca593837e5ed71410c9e529945554c7,"300097 - Gwendwr Road, West Kensington",51.491026,-0.209121,22,8
270f267381a6a855aeaddebcec4d8003,"300007 - Rifle Place, Avondale",51.509224,-0.216016,18,3
e54b6b92660d5707a55c3b22be51df61,"300015 - Binfield Road, Stockwell",51.47250956,-0.122831913,14,19
631d0a4d673ca6ab0a67af93f61013c1,"300098 - Hurlingham Park, Parsons Green",51.470131,-0.20464,15,3
74f2d9391f29014770175f75abe90553,"300101 - Little Brook Green, Brook Green",51.496664,-0.223868,16,14
6b86ff2eb6ffce7a525b1f7d5290cb1f,"300100 - Limburg Road, Clapham Junction",51.4619230679,-0.165297856693,14,7
2765e4eac07830d01f38edd39e52b6e0,"300070 - Imperial Wharf Station, Sands End",51.474665,-0.18316517,2,20
d0fc27bc82f47b9966c048ae5d93878b,"300032 - Victoria & Albert Museum, South Kensington",51.495898,-0.173009,1,29
e5bef29f53361738b2e94538ca9d8a9a,"300210 - Halford Road, West Kensington",51.483911,-0.19760944,3,20
24ab10d466840d868d4bf46225049c54,"300213 - Monier Road, Hackney Wick",51.5403115,-0.021630359,0,26
b1c256158ef680127fc708ee48af4b3b,"300200 - East Village, Queen Elizabeth Olympic Park",51.546326,-0.00993526,27,7
47bba14a9288c1ae740ef66500ed5107,"300227 - Timber Lodge, Queen Elizabeth Olympic Park",51.546805,-0.01469126,30,5
cbfdd7b66cc21a9d41f6b6987ac96fb3,"300226 - Copper Box Arena, Queen Elizabeth Olympic Park",51.544909,-0.0205426,17,13
96a2d1f3d11361f21b51da0df5786d20,"300234 - Stratford Station, Stratford",51.541793,-0.00481,23,5
1573adc95e0db280dd1531ea15f74eda,"300205 - Cromer Street, Bloomsbury",51.528279,-0.11955857,13,15
fbd3c3002688d5e6ad8c6479a3031423,"300204 - Victoria Rise, Clapham Common",51.461376,-0.14780467,12,8
56265577799c01b2754edd655d4aaa06,"300201 - Coram Street, Bloomsbury",51.524,-0.12640984,2,27
fcedd183a384beb226c0c25e04df208b,"300211 - Ossulston Street, Somers Town",51.5293,-0.12827903,1,29
072c36394de14cadaae53d0086822740,"300212 - Birkenhead Street, King's Cross",51.5301998755,-0.122299440803,6,19
6443d6fd204d5485698ddf6113121faa,"300202 - Kings Gate House, Westminster",51.4976984561,-0.137598896295,15,8
a24ee9277e9aa1238727097fc4a26f37,"300248 - Sopwith Way, Battersea Park",51.4811219398,-0.149035374873,21,7
0f16524487ca1a3265628ca1fdd0bdb9,"300208 - Lavington Street, Bankside",51.5052241745,-0.0980318118664,10,18
106c1fdcd37c9cd81b5cfe053d3a1afe,"300209 - Albert Square, Stockwell",51.4765900593,-0.118256789081,8,22
4390c32dba33599524f05b3bab0de1dc,"300238 - Southwark Street, Bankside",51.5054099403,-0.0983410884509,17,6
95609b82d35fd13d1f6d1bfefcad094c,"300243 - Good's Way, King's Cross",51.5346677396,-0.125078652873,3,24
d36ee573e5439138ff56a137ec945093,"300241 - Handyside Street, King's Cross",51.5372405623,-0.124807385707,20,5
1e816bbbb2182f9673f9b15db86165bf,"300207 - Gauden Road, Clapham",51.464995,-0.13090885,1,20
6470019e9d2cfd6a0a3daab5569f4596,"300240 - Lincoln's Inn Fields, Holborn",51.5162778834,-0.118272991635,5,23
8da67bee71b3c7d2f278c25a61c71cea,"300237 - Tate Modern, Bankside",51.5067252868,-0.0988072461627,13,16
d6e1b9e0c27bc47a8adb706ca8755bfd,"300228 - Westferry Circus, Canary Wharf",51.5057030357,-0.0277727426235,15,20
93e7b5e58c97efa3c76192e5447d47dd,"300217 - Here East North, Queen Elizabeth Olympic Park",51.5487311915,-0.0226065549321,23,3
ee8c0232639e1cdad44a75f9a59549a5,"300224 - New Spring Gardens Walk, Vauxhall",51.4878074485,-0.122759625866,17,20
17dd7cad2893d58d50f9f8391bc81d0a,"300245 - Clapham Road, Lingham Street, Stockwell",51.4714330677,-0.123670735702,28,2
7bee4aa893c267515322f2a1cfc103ba,"300219 - Here East South, Queen Elizabeth Olympic Park",51.5465327935,-0.0205975904647,27,1
3cbc93ed6f301f12326001c10c956c04,"300232 - Riverlight South, Nine Elms",51.4813354746,-0.138212295869,21,3
effde7fc2c87ecdb0ae495030835f6a3,"300239 - Victory Place, Walworth",51.492807,-0.091938,5,18
5c6681ec2db278ca2bba672b509284aa,"300221 - Battersea Power Station, Battersea Park",51.4835074867,-0.147714557371,4,23
ce4c49a845b47ebc7c7a4881d4543798,"300225 - Normandy Road, Stockwell",51.473874,-0.11258096,21,11
3b837e258b1fc7c844a62e292d7e4e39,"300230 - Wynne Road, Stockwell",51.469217,-0.11268674,22,3
2873127caabb5916e1e153e5000ff06b,"300229 - Sidney Road, Stockwell",51.469202,-0.11902256,5,22
fa24c54d901cf271138c7cd43723bdc7,"300215 - St John's Crescent, Brixton",51.466232,-0.11317995,17,6
eaeacbf1ade80d293e545af87b12daa7,"200240 - Ferndale Road, Brixton",51.464019,-0.11578197,11,18
bca76764102e59f7ca3f9a0d85c89b9a,"300206 - Saltoun Road, Brixton",51.460232,-0.11537509,31,11
ca789275d1eefb41eb4c5882f709ddbc,"300216 - Gas Holders, Battersea Park",51.477966,-0.14785703,18,7
fc0a260fc584c45809316ef2fbcd9ce7,"300220 - Farringdon Street, Holborn",51.516785,-0.10494775,20,4
6900a8774d4b47db2cd8c16b3488d4f2,"300235 - York Way, Kings Cross",51.541596,-0.12544145,1,23
33a8f7debb870fa15bb4c843fc2b5120,"300222 - Fore Street, Guildhall",51.518093,-0.0914017,20,5
81ad7dfdd9e33c21efc5ce00302f4d92,"200144 - Sea Containers, South Bank",51.508033,-0.10682363,7,23
7316372c4a7205d05c5bab52e27493a6,"002667 - Tower Wharf, Bermondsey",51.500845,-0.074704305,4,14
b31dfba79454fb973dfeefbfe5253d7f,"300252 - Canada Water Station, Rotherhithe",51.498439,-0.049150215,25,9
7df7c586d74bbe3dc73d2f5de3686283,"300029 - Lee Valley VeloPark, Queen Elizabeth Olympic Park",51.549369,-0.015717614,39,4
849f48b48bafbb89ec76ebcd99426342,"300060 - Brandon Street, Walworth",51.489102,-0.0915489,14,8
e3510c1d72764fdb985f5fa0dd6febe3,"300063 - Burgess Park Albany Road, Walworth",51.48224,-0.0942844,20,9
ba9551ffdb93b1dabce99cafd7973461,"200049 - St. Katharine's Way, Tower",51.505697,-0.070542,17,6
2302e612fc97753472b534a6bb2e4c73,"001221 - St. George Street, Mayfair",51.51196,-0.142783033,16,2
367e08c523c6b20c0bfcb44d92acb002,"001114 - Pont Street, Knightsbridge",51.4968865,-0.161203828,8,16
87f883703c381d27982f597be44f2968,"001230 - Millennium Hotel, Mayfair",51.5109192966489,-0.1511263847351,10,17
d0ca154129878ce71261d563d8da9238,"001013 - St. Chad's Street, King's Cross",51.53005939,-0.120973687,2,21
8e74e96bcc8d74d7621f8201cee921dd,"003420 - Sedding Street, Sloane Square",51.49313,-0.156876,26,0
7c43ac2c8fefa2a6e3e0e6b57654e7cf,"003424 - Broadcasting House, Marylebone",51.51811784,-0.144228881,18,0
3cfb2e2f14bae0a732355a62bddc9c5b,"003422 - Charlbert Street, St. John's Wood",51.53430039,-0.1680743,10,5
eb6118aa3239e9efa04140f0b59d1421,"003423 - Maida Vale, Maida Vale",51.529857,-0.18348604,8,28
34f12d82e3ca61d17f7d9c12370d3a94,"000970 - Scala Street, Fitzrovia",51.51991453,-0.136039674,11,10
4e51d9371d163d00fa429d4ab45d5a3b,"000988 - Great Russell Street, Bloomsbury",51.51772703,-0.127854211,8,18
31bdd619e2329a357d6a2539e03a204e,"003426 - Lansdowne Drive, Hackney Central",51.539834,-0.062806212,13,13
3704deafdc9a47f1a3b445511be1477b,"003425 - Northington Street , Holborn",51.5222641,-0.114079481,3,15
fc361652ce79b548fb53570c962bb381,"003421 - Red Lion Square, Holborn",51.51943538,-0.119123345,2,14
b6f5084be0c3ad9e5be9543651f265b4,"001004 - Doric Way , Somers Town",51.5288338,-0.132250369,13,37
1fc53089767ea1c8d51982563a0b43ea,"003427 - Fanshaw Street, Hoxton",51.52953709,-0.083353323,9,27
ec216701477953002c2cc922394e7c3d,"003428 - Pancras Road, King's Cross",51.5341235,-0.129386874,9,7
ecd177cb46c6118e64a17c69d05497d9,"003444 - Penywern Road, Earl's Court",51.49159394,-0.192369256,2,15
f9f8531f585de0fe217f9f5b797c22ad,"001083 - Commercial Street, Shoreditch",51.52127071,-0.0755789,1,15
a53a337ad06159c59912543b2f2e1415,"000979 - Wenlock Road , Hoxton",51.53099181,-0.093903825,0,27
7a3a5525ca95ba28f5f4edc90a52176a,"003437 - Curzon Street, Mayfair",51.50706909,-0.145904427,13,2
93b7ba3399d27c5f692353912192d241,"000986 - Finsbury Library , Finsbury",51.52671796,-0.104298194,6,23
3747098b1d3172d39190f67f08e4db9a,"000967 - Golden Lane, Barbican",51.52174785,-0.094475072,0,27
ad77c823e0df2ff31a5779acfe01ffdf,"000974 - Guilford Street , Bloomsbury",51.52334672,-0.120202614,14,18
705d5bc85eb3db15b490092ac523e8cf,"001017 - Great Dover Street, The Borough",51.49738251,-0.089446947,20,13
8d6c20f30cccc9c52d0e2e03cdfe6588,"000990 - Cotton Garden Estate, Kennington",51.4907579,-0.106323685,13,9
a03acb9739d271058a5a1a82c61d9b4d,"000989 - Murray Grove , Hoxton",51.53089041,-0.089782579,1,26
86ad810b4f6ab5bee635aa544e8c7e20,"000969 - Gower Place , Euston",51.52522753,-0.13518856,3,14
ce35f1c4c63edf5aafb5a5c4c4d0d59e,"000985 - Hatton Garden, Holborn",51.51882555,-0.108028472,5,23
99c99aeaa74346da4dcfc157917181de,"000983 - Euston Road, Euston",51.5262363,-0.134407652,0,24
1b835ecc23009691754761254cf8c0f7,"001066 - Calshot Street , King's Cross",51.53136059,-0.117069978,0,24
23c0d5f1a5a05824a6f13720427977a7,"003432 - Farringdon Lane, Clerkenwell",51.52352001,-0.108340165,3,12
5b681d701d430c266f24ba8cb01d1fdd,"001000 - Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,15,2
f9eb8d8d1e06a80682a9e22fe49bbabd,"000976 - Longford Street, The Regent's Park",51.52559505,-0.144083893,2,19
897bb39e0ea6a2102df0eb098a42c594,"003433 - Sadlers Sports Centre, Finsbury",51.52486887,-0.099489485,2,15
85dd8e823090d655dd4c236851f641e8,"003448 - Webber Street , Southwark",51.50069361,-0.102091246,15,29
140eade370399498e89843c64f593e91,"003450 - Great Titchfield Street, Fitzrovia",51.52025302,-0.141327271,10,9
97f177f4bd2a57bccad534e306e60efb,"003452 - Panton Street, West End",51.50963938,-0.131510949,9,11
10c02c62cbb5a643643975e3ab27f7d6,"003449 - Breams Buildings, Holborn",51.51593725,-0.111778348,11,14
aaf16bfefb12f055d960c4e0cbb7917b,"000994 - Tanner Street, Bermondsey",51.50064702,-0.078600401,34,7
a4ec3b1ad5679a6c57177acfb1c318ca,"003434 - Sancroft Street, Vauxhall",51.48947903,-0.115156562,16,8
4911693b4793a99186f2c90909954ac4,"001006 - Bayley Street , Bloomsbury",51.51858757,-0.132053392,17,7
33b43cd4ba904b92de79cf2e570970dc,"003439 - Tavistock Place, Bloomsbury",51.5262503,-0.123509611,12,7
d846a6e65490cdd1dd9ce3781de74e31,"001076 - Walnut Tree Walk, Vauxhall",51.49368637,-0.111014912,4,16
26f3ace6e97fd4188f5059d957af55e7,"001082 - Borough Road, Elephant & Castle",51.49889832,-0.100440521,36,3
34b0ed5dc0e100f0b0f5cd9dc1439f33,"001070 - Bricklayers Arms, Borough",51.49506109,-0.085814489,16,12
004cab6485d7adb50b6a85cbe152399a,"003447 - Gloucester Road (North), Kensington",51.49792478,-0.183834706,7,10
8900f70cf9dd2215d75a5bcc3f6ab2fb,"000972 - Hampstead Road, Euston",51.52554222,-0.138231303,7,46
1c8b54899f475eef63a106429e499ef1,"001059 - Albert Embankment, Vauxhall",51.49043573,-0.122806861,23,0
a00a8469357c70b0a63b6a19647fc6a5,"003441 - Vicarage Gate, Kensington",51.50472376,-0.192538767,0,16
5aed0dcfbbed838d25751b6c950446e2,"001061 - Stonecutter Street, Holborn",51.51580998,-0.105270275,21,0
7ba6641f81a7669039947f3533592670,"003435 - Gloucester Road (Central), South Kensington",51.49646288,-0.183289032,5,14
7e06462eb104da436af357e4ccc05a76,"001062 - Braham Street, Aldgate",51.51423368,-0.073537654,16,15
79eaa08133de6c86ad78ae63ef229fdc,"000998 - Lollard Street, Vauxhall",51.49288067,-0.114934001,16,9
229d9889deda4e8b1a1b6a0f219e159f,"000964 - Bath Street, St. Luke's",51.52589324,-0.090847761,3,15
b2dab5bac41bfdcb17578e76bff6f341,"001086 - Baker Street, Marylebone",51.51891348,-0.156166631,19,2
0240e9a1639bc6cb84aa11a2d28e1584,"001068 - Norton Folgate, Liverpool Street",51.52111369,-0.078869751,17,5
c93a29476bef09b1d11ab598160c28f4,"000992 - St. John Street, Finsbury",51.52836014,-0.104724625,8,10
95cb9e8de32f7f352b060d10375e05a5,"001069 - Eaton Square, Belgravia",51.49654462,-0.150905245,10,10
72c9fde8ce6037dd6c014f5f7e3bef64,"001063 - Wood Street, Guildhall",51.51700801,-0.09388536,17,0
6a71ec355afabf8f1e4b2176c481dbd1,"001005 - Eversholt Street , Camden Town",51.53300545,-0.136792671,1,14
6519869a18cd87b32a349aa16cb6ed9e,"001078 - Lambeth Road, Vauxhall",51.49488108,-0.117974901,7,11
7913cdc8a54d24804d90dbe2718c0505,"001003 - Chapel Place, Marylebone",51.51530805,-0.147203711,15,13
59e072e16d3bf77a43cd89e9f2f2d35a,"000965 - Tachbrook Street, Victoria",51.49211134,-0.138364847,5,11
43683893fc3c5bd00726ebdba71eaccb,"001073 - Kennington Road Post Office, Oval",51.48478899,-0.110683213,7,10
22111b71adc75acb6bd0a3584907b0c6,"001002 - Holy Trinity Brompton, Knightsbridge",51.49705603,-0.168917077,10,18
92d750b2e1edd463883433f9ba22f9cc,"000966 - New Kent Road, The Borough",51.49443626,-0.092921165,23,10
92956fc8461e6fd36db4f14fea45d651,"001094 - Wright's Lane, Kensington",51.50039792,-0.193068385,20,17
a06cf8b22c859d4494da6c819c702fe5,"001178 - Cleveland Gardens, Bayswater",51.515607,-0.183118788,6,10
0299b28dbeb0f206f4bd894105b3c143,"001057 - Hardwick Street, Clerkenwell",51.5278427,-0.1080682,5,25
212adf7b98627cc26db562dc1c293fd0,"000997 - Worship Street, Shoreditch",51.521668,-0.079608554,10,40
2b583796f0c314671d377d6bb7ac374a,"001173 - Gloucester Terrace, Bayswater",51.51791921,-0.188098863,6,17
73ee7ff8e483a294f1fc8baed1e2d748,"001166 - Bell Street , Marylebone",51.52202903,-0.165842551,11,7
